"","Year","Month","GEO","Value","Type"
"35121",2019," Jan","Edmonton"," $61.9","Revenue per Available Room"
"35122",2019," Jan","Regina"," $51.77","Revenue per Available Room"
"35123",2019," Jan","Winnipeg"," $68.9","Revenue per Available Room"
"35124",2019," Jan","Greater Montreal"," $80.43","Revenue per Available Room"
"35125",2019," Jan","Downtown Montreal"," $76.66","Revenue per Available Room"
"35126",2019," Jan","Montreal Airport Laval"," $94.29","Revenue per Available Room"
"35127",2019," Jan","Greater Quebec City"," $65.39","Revenue per Available Room"
"35128",2019," Jan","Moncton"," $51.62","Revenue per Available Room"
"35129",2019," Jan","Halifax Dartmouth"," $55.44","Revenue per Available Room"
"35130",2019," Jan","St Johns"," $40.17","Revenue per Available Room"
"35131",2019," Jan","Canada"," $74.9","Revenue per Available Room"
"35132",2019," Jan","British Columbia"," $99.18","Revenue per Available Room"
"35133",2019," Jan","Manitoba"," $67.14","Revenue per Available Room"
"35134",2019," Jan","New Brunswick"," $46.72","Revenue per Available Room"
"35135",2019," Jan","Nova Scotia"," $50.73","Revenue per Available Room"
"35136",2019," Jan","Ontario"," $78.65","Revenue per Available Room"
"35137",2019," Jan","Quebec"," $77.92","Revenue per Available Room"
"35138",2019," Jan","Saskatchewan"," $54.17","Revenue per Available Room"
"35139",2019," Jan","Newfoundland"," $40.4","Revenue per Available Room"
"35140",2019," Jul","Southern Ontario"," $168.21","Average Daily Rate"
"35141",2019," Jul","Kitchener Waterloo Cambridge Guelph"," $124.26","Average Daily Rate"
"35142",2019," Jul","Hamilton Brantford"," $127","Average Daily Rate"
"35143",2019," Jul","North Eastern Ontario"," $121.72","Average Daily Rate"
"35144",2019," Jul","North Bay"," $111.88","Average Daily Rate"
"35145",2019," Jul","Sudbury"," $122.27","Average Daily Rate"
"35146",2019," Jul","North Central Ontario"," $0","Average Daily Rate"
"35147",2019," Jul","Sault Ste Marie"," $118.49","Average Daily Rate"
"35148",2019," Jul","North Western Ontario"," $137.25","Average Daily Rate"
"35149",2019," Jul","Thunder Bay"," $132.12","Average Daily Rate"
"35150",2019," Jul","Greater Toronto Area"," $182.51","Average Daily Rate"
"35151",2019," Jul","Downtown Toronto"," $254.41","Average Daily Rate"
"35152",2019," Jul","Toronto Airport"," $147.35","Average Daily Rate"
"35153",2019," Jul","GTA West"," $132.91","Average Daily Rate"
"35154",2019," Jul","GTA East North"," $140.27","Average Daily Rate"
"35155",2019," Jul","London"," $121.09","Average Daily Rate"
"35156",2019," Jul","Windsor"," $116.99","Average Daily Rate"
"35157",2019," Jul","Niagara Falls"," $220.53","Average Daily Rate"
"35158",2019," Jul","Other Niagara Region"," $143.64","Average Daily Rate"
"35159",2019," Jul","Other Southern Ontario"," $125.06","Average Daily Rate"
"35160",2019," Jul","Eastern Ontario"," $142.34","Average Daily Rate"
"35161",2019," Jul","Kingston"," $153.96","Average Daily Rate"
"35162",2019," Jul","Other Eastern Ontario"," $136.37","Average Daily Rate"
"35163",2019," Jul","Ottawa"," $153.86","Average Daily Rate"
"35164",2019," Jul","Downtown Ottawa"," $165.46","Average Daily Rate"
"35165",2019," Jul","Ottawa West"," $145.41","Average Daily Rate"
"35166",2019," Jul","Ottawa East"," $124.17","Average Daily Rate"
"35167",2019," Jul","Greater Vancouver"," $272.31","Average Daily Rate"
"35168",2019," Jul","Central Ontario"," $174.48","Average Daily Rate"
"35169",2019," Jul","Downtown Vancouver"," $327.65","Average Daily Rate"
"35170",2019," Jul","Vancouver Island"," $232.73","Average Daily Rate"
"35171",2019," Jul","Whistler Resort Area"," $270.09","Average Daily Rate"
"35172",2019," Jul","Alberta Resorts"," $442.17","Average Daily Rate"
"35173",2019," Jul","Calgary"," $176.94","Average Daily Rate"
"35174",2019," Jul","Edmonton"," $121.83","Average Daily Rate"
"35175",2019," Jul","Regina"," $118.48","Average Daily Rate"
"35176",2019," Jul","Winnipeg"," $121.76","Average Daily Rate"
"35177",2019," Jul","Greater Montreal"," $192.79","Average Daily Rate"
"35178",2019," Jul","Downtown Montreal"," $223.01","Average Daily Rate"
"35179",2019," Jul","Montreal Airport Laval"," $152.62","Average Daily Rate"
"35180",2019," Jul","Greater Quebec City"," $205.42","Average Daily Rate"
"35181",2019," Jul","Moncton"," $144.8","Average Daily Rate"
"35182",2019," Jul","Halifax Dartmouth"," $169.11","Average Daily Rate"
"35183",2019," Jul","St Johns"," $137.31","Average Daily Rate"
"35184",2019," Jul","Canada"," $180.11","Average Daily Rate"
"35185",2019," Jul","British Columbia"," $228.16","Average Daily Rate"
"35186",2019," Jul","Manitoba"," $120.46","Average Daily Rate"
"35187",2019," Jul","New Brunswick"," $143.06","Average Daily Rate"
"35188",2019," Jul","Nova Scotia"," $158.3","Average Daily Rate"
"35189",2019," Jul","Ontario"," $168.41","Average Daily Rate"
"35190",2019," Jul","Quebec"," $184.98","Average Daily Rate"
"35191",2019," Jul","Saskatchewan"," $118.96","Average Daily Rate"
"35192",2019," Jul","Newfoundland"," $138.26","Average Daily Rate"
"35193",2019," Jul","Southern Ontario"," 77.1%","Hotel Occupancy Rate"
"35194",2019," Jul","Kitchener Waterloo Cambridge Guelph"," 60.9%","Hotel Occupancy Rate"
"35195",2019," Jul","Hamilton Brantford"," 72.7%","Hotel Occupancy Rate"
"35196",2019," Jul","North Eastern Ontario"," 67.9%","Hotel Occupancy Rate"
"35197",2019," Jul","North Bay"," 72.9%","Hotel Occupancy Rate"
"35198",2019," Jul","Sudbury"," 69.6%","Hotel Occupancy Rate"
"35199",2019," Jul","North Central Ontario"," 0%","Hotel Occupancy Rate"
"35200",2019," Jul","Sault Ste Marie"," 75.8%","Hotel Occupancy Rate"
"35201",2019," Jul","North Western Ontario"," 82.1%","Hotel Occupancy Rate"
"35202",2019," Jul","Thunder Bay"," 78.5%","Hotel Occupancy Rate"
"35203",2019," Jul","Greater Toronto Area"," 80.4%","Hotel Occupancy Rate"
"35204",2019," Jul","Downtown Toronto"," 84.3%","Hotel Occupancy Rate"
"35205",2019," Jul","Toronto Airport"," 79.3%","Hotel Occupancy Rate"
"35206",2019," Jul","GTA West"," 78.5%","Hotel Occupancy Rate"
"35207",2019," Jul","GTA East North"," 77.4%","Hotel Occupancy Rate"
"35208",2019," Jul","London"," 69.6%","Hotel Occupancy Rate"
"35209",2019," Jul","Windsor"," 66.1%","Hotel Occupancy Rate"
"35210",2019," Jul","Niagara Falls"," 92.3%","Hotel Occupancy Rate"
"35211",2019," Jul","Other Niagara Region"," 74%","Hotel Occupancy Rate"
"35212",2019," Jul","Other Southern Ontario"," 68.7%","Hotel Occupancy Rate"
"35213",2019," Jul","Eastern Ontario"," 79.2%","Hotel Occupancy Rate"
"35214",2019," Jul","Kingston"," 79.3%","Hotel Occupancy Rate"
"35215",2019," Jul","Other Eastern Ontario"," 79.2%","Hotel Occupancy Rate"
"35216",2019," Jul","Ottawa"," 72%","Hotel Occupancy Rate"
"35217",2019," Jul","Downtown Ottawa"," 75.3%","Hotel Occupancy Rate"
"35218",2019," Jul","Ottawa West"," 70.4%","Hotel Occupancy Rate"
"35219",2019," Jul","Ottawa East"," 63.5%","Hotel Occupancy Rate"
"35220",2019," Jul","Greater Vancouver"," 89%","Hotel Occupancy Rate"
"35221",2019," Jul","Central Ontario"," 73.8%","Hotel Occupancy Rate"
"35222",2019," Jul","Downtown Vancouver"," 91.1%","Hotel Occupancy Rate"
"35223",2019," Jul","Vancouver Island"," 84.9%","Hotel Occupancy Rate"
"35224",2019," Jul","Whistler Resort Area"," 81.8%","Hotel Occupancy Rate"
"35225",2019," Jul","Alberta Resorts"," 92.5%","Hotel Occupancy Rate"
"35226",2019," Jul","Calgary"," 80.1%","Hotel Occupancy Rate"
"35227",2019," Jul","Edmonton"," 58.3%","Hotel Occupancy Rate"
"35228",2019," Jul","Regina"," 62.3%","Hotel Occupancy Rate"
"35229",2019," Jul","Winnipeg"," 70.4%","Hotel Occupancy Rate"
"35230",2019," Jul","Greater Montreal"," 81.4%","Hotel Occupancy Rate"
"35231",2019," Jul","Downtown Montreal"," 81.9%","Hotel Occupancy Rate"
"35232",2019," Jul","Montreal Airport Laval"," 83.2%","Hotel Occupancy Rate"
"35233",2019," Jul","Greater Quebec City"," 83.1%","Hotel Occupancy Rate"
"35234",2019," Jul","Moncton"," 83.9%","Hotel Occupancy Rate"
"35235",2019," Jul","Halifax Dartmouth"," 86.2%","Hotel Occupancy Rate"
"35236",2019," Jul","St Johns"," 68%","Hotel Occupancy Rate"
"35237",2019," Jul","Canada"," 75.8%","Hotel Occupancy Rate"
"35238",2019," Jul","British Columbia"," 83.7%","Hotel Occupancy Rate"
"35239",2019," Jul","Manitoba"," 70.6%","Hotel Occupancy Rate"
"35240",2019," Jul","New Brunswick"," 81.5%","Hotel Occupancy Rate"
"35241",2019," Jul","Nova Scotia"," 82.2%","Hotel Occupancy Rate"
"35242",2019," Jul","Ontario"," 77.6%","Hotel Occupancy Rate"
"35243",2019," Jul","Quebec"," 78.3%","Hotel Occupancy Rate"
"35244",2019," Jul","Saskatchewan"," 62.8%","Hotel Occupancy Rate"
"35245",2019," Jul","Newfoundland"," 70.4%","Hotel Occupancy Rate"
"35246",2019," Jul","Southern Ontario"," $129.69","Revenue per Available Room"
"35247",2019," Jul","Kitchener Waterloo Cambridge Guelph"," $75.72","Revenue per Available Room"
"35248",2019," Jul","Hamilton Brantford"," $92.35","Revenue per Available Room"
"35249",2019," Jul","North Eastern Ontario"," $82.61","Revenue per Available Room"
"35250",2019," Jul","North Bay"," $81.6","Revenue per Available Room"
"35251",2019," Jul","Sudbury"," $85.06","Revenue per Available Room"
"35252",2019," Jul","North Central Ontario"," $0","Revenue per Available Room"
"35253",2019," Jul","Sault Ste Marie"," $89.84","Revenue per Available Room"
"35254",2019," Jul","North Western Ontario"," $112.62","Revenue per Available Room"
"35255",2019," Jul","Thunder Bay"," $103.71","Revenue per Available Room"
"35256",2019," Jul","Greater Toronto Area"," $146.79","Revenue per Available Room"
"35257",2019," Jul","Downtown Toronto"," $214.54","Revenue per Available Room"
"35258",2019," Jul","Toronto Airport"," $116.85","Revenue per Available Room"
"35259",2019," Jul","GTA West"," $104.33","Revenue per Available Room"
"35260",2019," Jul","GTA East North"," $108.58","Revenue per Available Room"
"35261",2019," Jul","London"," $84.28","Revenue per Available Room"
"35262",2019," Jul","Windsor"," $77.39","Revenue per Available Room"
"35263",2019," Jul","Niagara Falls"," $203.59","Revenue per Available Room"
"35264",2019," Jul","Other Niagara Region"," $106.29","Revenue per Available Room"
"35265",2019," Jul","Other Southern Ontario"," $85.93","Revenue per Available Room"
"35266",2019," Jul","Eastern Ontario"," $112.78","Revenue per Available Room"
"35267",2019," Jul","Kingston"," $122.05","Revenue per Available Room"
"35268",2019," Jul","Other Eastern Ontario"," $108.01","Revenue per Available Room"
"35269",2019," Jul","Ottawa"," $110.72","Revenue per Available Room"
"35270",2019," Jul","Downtown Ottawa"," $124.57","Revenue per Available Room"
"35271",2019," Jul","Ottawa West"," $102.36","Revenue per Available Room"
"35272",2019," Jul","Ottawa East"," $78.84","Revenue per Available Room"
"35273",2019," Jul","Greater Vancouver"," $242.27","Revenue per Available Room"
"35274",2019," Jul","Central Ontario"," $128.69","Revenue per Available Room"
"35275",2019," Jul","Downtown Vancouver"," $298.63","Revenue per Available Room"
"35276",2019," Jul","Vancouver Island"," $197.55","Revenue per Available Room"
"35277",2019," Jul","Whistler Resort Area"," $220.94","Revenue per Available Room"
"35278",2019," Jul","Alberta Resorts"," $409.08","Revenue per Available Room"
"35279",2019," Jul","Calgary"," $141.76","Revenue per Available Room"
"35280",2019," Jul","Edmonton"," $71.01","Revenue per Available Room"
"35281",2019," Jul","Regina"," $73.81","Revenue per Available Room"
"35282",2019," Jul","Winnipeg"," $85.72","Revenue per Available Room"
"35283",2019," Jul","Greater Montreal"," $156.89","Revenue per Available Room"
"35284",2019," Jul","Downtown Montreal"," $182.59","Revenue per Available Room"
"35285",2019," Jul","Montreal Airport Laval"," $126.94","Revenue per Available Room"
"35286",2019," Jul","Greater Quebec City"," $170.8","Revenue per Available Room"
"35287",2019," Jul","Moncton"," $121.42","Revenue per Available Room"
"35288",2019," Jul","Halifax Dartmouth"," $145.69","Revenue per Available Room"
"35289",2019," Jul","St Johns"," $93.33","Revenue per Available Room"
"35290",2019," Jul","Canada"," $136.57","Revenue per Available Room"
"35291",2019," Jul","British Columbia"," $191.02","Revenue per Available Room"
"35292",2019," Jul","Manitoba"," $85.05","Revenue per Available Room"
"35293",2019," Jul","New Brunswick"," $116.6","Revenue per Available Room"
"35294",2019," Jul","Nova Scotia"," $130.07","Revenue per Available Room"
"35295",2019," Jul","Ontario"," $130.65","Revenue per Available Room"
"35296",2019," Jul","Quebec"," $144.93","Revenue per Available Room"
"35297",2019," Jul","Saskatchewan"," $74.75","Revenue per Available Room"
"35298",2019," Jul","Newfoundland"," $97.38","Revenue per Available Room"
"35299",2019," Jun","Southern Ontario"," $151.72","Average Daily Rate"
"35300",2019," Jun","Kitchener Waterloo Cambridge Guelph"," $133.57","Average Daily Rate"
"35301",2019," Jun","Hamilton Brantford"," $139.57","Average Daily Rate"
"35302",2019," Jun","North Eastern Ontario"," $125.88","Average Daily Rate"
"35303",2019," Jun","North Bay"," $111.7","Average Daily Rate"
"35304",2019," Jun","Sudbury"," $125.34","Average Daily Rate"
"35305",2019," Jun","North Central Ontario"," $0","Average Daily Rate"
"35306",2019," Jun","Sault Ste Marie"," $112.13","Average Daily Rate"
"35307",2019," Jun","North Western Ontario"," $131.34","Average Daily Rate"
"35308",2019," Jun","Thunder Bay"," $126.96","Average Daily Rate"
"35309",2019," Jun","Greater Toronto Area"," $192.78","Average Daily Rate"
"35310",2019," Jun","Downtown Toronto"," $276.8","Average Daily Rate"
"35311",2019," Jun","Toronto Airport"," $154.48","Average Daily Rate"
"35312",2019," Jun","GTA West"," $136.91","Average Daily Rate"
"35313",2019," Jun","GTA East North"," $138.76","Average Daily Rate"
"35314",2019," Jun","London"," $120.43","Average Daily Rate"
"35315",2019," Jun","Windsor"," $123.67","Average Daily Rate"
"35316",2019," Jun","Niagara Falls"," $183.79","Average Daily Rate"
"35317",2019," Jun","Other Niagara Region"," $133","Average Daily Rate"
"35318",2019," Jun","Other Southern Ontario"," $121.98","Average Daily Rate"
"35319",2019," Jun","Eastern Ontario"," $134.61","Average Daily Rate"
"35320",2019," Jun","Kingston"," $146.85","Average Daily Rate"
"35321",2019," Jun","Other Eastern Ontario"," $127.92","Average Daily Rate"
"35322",2019," Jun","Ottawa"," $185.56","Average Daily Rate"
"35323",2019," Jun","Downtown Ottawa"," $208.07","Average Daily Rate"
"35324",2019," Jun","Ottawa West"," $159.3","Average Daily Rate"
"35325",2019," Jun","Ottawa East"," $149.31","Average Daily Rate"
"35326",2019," Jun","Greater Vancouver"," $282.63","Average Daily Rate"
"35327",2019," Jun","Central Ontario"," $152.1","Average Daily Rate"
"35328",2019," Jun","Downtown Vancouver"," $341.72","Average Daily Rate"
"35329",2019," Jun","Vancouver Island"," $209.38","Average Daily Rate"
"35330",2019," Jun","Whistler Resort Area"," $231.83","Average Daily Rate"
"35331",2019," Jun","Alberta Resorts"," $379.93","Average Daily Rate"
"35332",2019," Jun","Calgary"," $151.41","Average Daily Rate"
"35333",2019," Jun","Edmonton"," $125.67","Average Daily Rate"
"35334",2019," Jun","Regina"," $123.16","Average Daily Rate"
"35335",2019," Jun","Winnipeg"," $132.12","Average Daily Rate"
"35336",2019," Jun","Greater Montreal"," $224.07","Average Daily Rate"
"35337",2019," Jun","Downtown Montreal"," $267.73","Average Daily Rate"
"35338",2019," Jun","Montreal Airport Laval"," $164.14","Average Daily Rate"
"35339",2019," Jun","Greater Quebec City"," $189.17","Average Daily Rate"
"35340",2019," Jun","Moncton"," $123.25","Average Daily Rate"
"35341",2019," Jun","Halifax Dartmouth"," $167.67","Average Daily Rate"
"35342",2019," Jun","St Johns"," $150.37","Average Daily Rate"
"35343",2019," Jun","Canada"," $179.18","Average Daily Rate"
"35344",2019," Jun","British Columbia"," $224.09","Average Daily Rate"
"35345",2019," Jun","Manitoba"," $128.09","Average Daily Rate"
"35346",2019," Jun","New Brunswick"," $129.14","Average Daily Rate"
"35347",2019," Jun","Nova Scotia"," $155.65","Average Daily Rate"
"35348",2019," Jun","Ontario"," $171.55","Average Daily Rate"
"35349",2019," Jun","Quebec"," $200.86","Average Daily Rate"
"35350",2019," Jun","Saskatchewan"," $119","Average Daily Rate"
"35351",2019," Jun","Newfoundland"," $145.81","Average Daily Rate"
"35352",2019," Jun","Southern Ontario"," 76%","Hotel Occupancy Rate"
"35353",2019," Jun","Kitchener Waterloo Cambridge Guelph"," 70.5%","Hotel Occupancy Rate"
"35354",2019," Jun","Hamilton Brantford"," 78.9%","Hotel Occupancy Rate"
"35355",2019," Jun","North Eastern Ontario"," 66.4%","Hotel Occupancy Rate"
"35356",2019," Jun","North Bay"," 70.7%","Hotel Occupancy Rate"
"35357",2019," Jun","Sudbury"," 66.3%","Hotel Occupancy Rate"
"35358",2019," Jun","North Central Ontario"," 0%","Hotel Occupancy Rate"
"35359",2019," Jun","Sault Ste Marie"," 70.6%","Hotel Occupancy Rate"
"35360",2019," Jun","North Western Ontario"," 77.9%","Hotel Occupancy Rate"
"35361",2019," Jun","Thunder Bay"," 74%","Hotel Occupancy Rate"
"35362",2019," Jun","Greater Toronto Area"," 81.9%","Hotel Occupancy Rate"
"35363",2019," Jun","Downtown Toronto"," 86.4%","Hotel Occupancy Rate"
"35364",2019," Jun","Toronto Airport"," 81.5%","Hotel Occupancy Rate"
"35365",2019," Jun","GTA West"," 79.1%","Hotel Occupancy Rate"
